state,year,component,index_value
Johor,2010,Air,100.0
Johor,2011,Air,92.5
Johor,2012,Air,87.6
Johor,2013,Air,107.5
Johor,2014,Air,102.5
Johor,2015,Air,77.6
Johor,2016,Air,107.5
Johor,2017,Air,100.0
Johor,2018,Air,29.1
Johor,2019,Air,83.6
Johor,2020,Air,111.8
Johor,2021,Air,102.3
Johor,2022,Air,105.7
Johor,2023,Air,94.4
Johor,2024,Air,95.6
Johor,2010,Biodiversity Resources,100.0
Johor,2011,Biodiversity Resources,105.3
Johor,2012,Biodiversity Resources,96.7
Johor,2013,Biodiversity Resources,108.8
Johor,2014,Biodiversity Resources,98.8
Johor,2015,Biodiversity Resources,96.1
Johor,2016,Biodiversity Resources,104.2
Johor,2017,Biodiversity Resources,105.4
Johor,2018,Biodiversity Resources,98.2
Johor,2019,Biodiversity Resources,104.8
Johor,2020,Biodiversity Resources,102.1
Johor,2021,Biodiversity Resources,102.8
Johor,2022,Biodiversity Resources,102.7
Johor,2023,Biodiversity Resources,102.7
Johor,2024,Biodiversity Resources,102.5
Johor,2010,Communication,100.0
Johor,2011,Communication,104.2
Johor,2012,Communication,109.0
Johor,2013,Communication,106.4
Johor,2014,Communication,117.9
Johor,2015,Communication,121.2
Johor,2016,Communication,122.9
Johor,2017,Communication,124.3
Johor,2018,Communication,124.0
Johor,2019,Communication,125.2
Johor,2020,Communication,121.6
Johor,2021,Communication,122.8
Johor,2022,Communication,123.5
Johor,2023,Communication,124.3
Johor,2024,Communication,124.5
Johor,2010,Culture,100.0
Johor,2011,Culture,99.9
Johor,2012,Culture,97.3
Johor,2013,Culture,94.4
Johor,2014,Culture,102.5
Johor,2015,Culture,104.5
Johor,2016,Culture,115.7
Johor,2017,Culture,122.0
Johor,2018,Culture,116.8
Johor,2019,Culture,119.0
Johor,2020,Culture,108.6
Johor,2021,Culture,106.6
Johor,2022,Culture,107.4
Johor,2023,Culture,119.7
Johor,2024,Culture,114.6
Johor,2010,Economic,100.0
Johor,2011,Economic,105.4
Johor,2012,Economic,109.6
Johor,2013,Economic,112.5
Johor,2014,Economic,118.7
Johor,2015,Economic,119.5
Johor,2016,Economic,118.5
Johor,2017,Economic,120.8
Johor,2018,Economic,123.0
Johor,2019,Economic,124.6
Johor,2020,Economic,122.5
Johor,2021,Economic,123.0
Johor,2022,Economic,124.9
Johor,2023,Economic,127.3
Johor,2024,Economic,130.4
Johor,2010,Education,100.0
Johor,2011,Education,106.5
Johor,2012,Education,108.5
Johor,2013,Education,111.7
Johor,2014,Education,114.7
Johor,2015,Education,114.0
Johor,2016,Education,116.3
Johor,2017,Education,121.8
Johor,2018,Education,123.2
Johor,2019,Education,123.8
Johor,2020,Education,125.4
Johor,2021,Education,126.3
Johor,2022,Education,125.4
Johor,2023,Education,128.2
Johor,2024,Education,131.9
Johor,2010,Entertainment and Recreation,100.0
Johor,2011,Entertainment and Recreation,102.1
Johor,2012,Entertainment and Recreation,104.5
Johor,2013,Entertainment and Recreation,108.4
Johor,2014,Entertainment and Recreation,110.9
Johor,2015,Entertainment and Recreation,111.6
Johor,2016,Entertainment and Recreation,112.7
Johor,2017,Entertainment and Recreation,116.8
Johor,2018,Entertainment and Recreation,119.0
Johor,2019,Entertainment and Recreation,119.2
Johor,2020,Entertainment and Recreation,105.3
Johor,2021,Entertainment and Recreation,100.1
Johor,2022,Entertainment and Recreation,113.9
Johor,2023,Entertainment and Recreation,121.1
Johor,2024,Entertainment and Recreation,121.7
Johor,2010,Environmental,100.0
Johor,2011,Environmental,99.3
Johor,2012,Environmental,94.7
Johor,2013,Environmental,105.4
Johor,2014,Environmental,100.4
Johor,2015,Environmental,91.2
Johor,2016,Environmental,103.9
Johor,2017,Environmental,101.8
Johor,2018,Environmental,75.8
Johor,2019,Environmental,96.1
Johor,2020,Environmental,104.8
Johor,2021,Environmental,101.9
Johor,2022,Environmental,103.0
Johor,2023,Environmental,99.3
Johor,2024,Environmental,99.6
Johor,2010,Family,100.0
Johor,2011,Family,103.0
Johor,2012,Family,96.4
Johor,2013,Family,94.8
Johor,2014,Family,95.8
Johor,2015,Family,96.4
Johor,2016,Family,100.9
Johor,2017,Family,101.2
Johor,2018,Family,99.9
Johor,2019,Family,103.3
Johor,2020,Family,101.3
Johor,2021,Family,105.4
Johor,2022,Family,103.6
Johor,2023,Family,107.4
Johor,2024,Family,101.7
Johor,2010,Governance,100.0
Johor,2011,Governance,98.8
Johor,2012,Governance,102.6
Johor,2013,Governance,102.7
Johor,2014,Governance,116.2
Johor,2015,Governance,102.1
Johor,2016,Governance,92.6
Johor,2017,Governance,105.5
Johor,2018,Governance,102.6
Johor,2019,Governance,105.0
Johor,2020,Governance,101.5
Johor,2021,Governance,98.8
Johor,2022,Governance,96.6
Johor,2023,Governance,107.5
Johor,2024,Governance,109.1
Johor,2010,Health,100.0
Johor,2011,Health,102.7
Johor,2012,Health,107.9
Johor,2013,Health,109.0
Johor,2014,Health,106.2
Johor,2015,Health,106.0
Johor,2016,Health,105.7
Johor,2017,Health,106.1
Johor,2018,Health,101.0
Johor,2019,Health,108.2
Johor,2020,Health,110.2
Johor,2021,Health,110.3
Johor,2022,Health,106.0
Johor,2023,Health,111.8
Johor,2024,Health,112.4
Johor,2010,Housing,100.0
Johor,2011,Housing,109.9
Johor,2012,Housing,119.9
Johor,2013,Housing,119.0
Johor,2014,Housing,118.2
Johor,2015,Housing,122.0
Johor,2016,Housing,127.9
Johor,2017,Housing,135.4
Johor,2018,Housing,143.0
Johor,2019,Housing,145.2
Johor,2020,Housing,146.1
Johor,2021,Housing,141.7
Johor,2022,Housing,137.7
Johor,2023,Housing,136.6
Johor,2024,Housing,136.2
Johor,2010,Income and Distribution,100.0
Johor,2011,Income and Distribution,103.0
Johor,2012,Income and Distribution,105.4
Johor,2013,Income and Distribution,115.1
Johor,2014,Income and Distribution,125.3
Johor,2015,Income and Distribution,124.0
Johor,2016,Income and Distribution,115.7
Johor,2017,Income and Distribution,118.8
Johor,2018,Income and Distribution,121.3
Johor,2019,Income and Distribution,123.8
Johor,2020,Income and Distribution,115.4
Johor,2021,Income and Distribution,118.2
Johor,2022,Income and Distribution,125.2
Johor,2023,Income and Distribution,125.2
Johor,2024,Income and Distribution,137.8
Johor,2010,MyWI Overall,100.0
Johor,2011,MyWI Overall,103.2
Johor,2012,MyWI Overall,104.5
Johor,2013,MyWI Overall,107.5
Johor,2014,MyWI Overall,110.1
Johor,2015,MyWI Overall,108.1
Johor,2016,MyWI Overall,111.2
Johor,2017,MyWI Overall,114.5
Johor,2018,MyWI Overall,109.6
Johor,2019,MyWI Overall,115.4
Johor,2020,MyWI Overall,116.1
Johor,2021,MyWI Overall,115.4
Johor,2022,MyWI Overall,115.4
Johor,2023,MyWI Overall,117.8
Johor,2024,MyWI Overall,118.4
Johor,2010,Public Safety,100.0
Johor,2011,Public Safety,97.0
Johor,2012,Public Safety,99.9
Johor,2013,Public Safety,100.6
Johor,2014,Public Safety,106.1
Johor,2015,Public Safety,106.6
Johor,2016,Public Safety,106.4
Johor,2017,Public Safety,113.6
Johor,2018,Public Safety,110.7
Johor,2019,Public Safety,111.1
Johor,2020,Public Safety,120.6
Johor,2021,Public Safety,127.1
Johor,2022,Public Safety,117.7
Johor,2023,Public Safety,113.6
Johor,2024,Public Safety,110.7
Johor,2010,Social,100.0
Johor,2011,Social,103.6
Johor,2012,Social,105.4
Johor,2013,Social,106.0
Johor,2014,Social,109.5
Johor,2015,Social,108.7
Johor,2016,Social,110.4
Johor,2017,Social,115.9
Johor,2018,Social,114.9
Johor,2019,Social,117.8
Johor,2020,Social,117.1
Johor,2021,Social,116.6
Johor,2022,Social,115.4
Johor,2023,Social,119.7
Johor,2024,Social,119.4
Johor,2010,Social Participation,100.0
Johor,2011,Social Participation,112.6
Johor,2012,Social Participation,111.8
Johor,2013,Social Participation,113.6
Johor,2014,Social Participation,115.1
Johor,2015,Social Participation,115.3
Johor,2016,Social Participation,115.8
Johor,2017,Social Participation,121.0
Johor,2018,Social Participation,118.2
Johor,2019,Social Participation,125.0
Johor,2020,Social Participation,134.6
Johor,2021,Social Participation,132.7
Johor,2022,Social Participation,130.0
Johor,2023,Social Participation,131.0
Johor,2024,Social Participation,135.9
Johor,2010,Transportation,100.0
Johor,2011,Transportation,102.9
Johor,2012,Transportation,113.0
Johor,2013,Transportation,114.6
Johor,2014,Transportation,115.0
Johor,2015,Transportation,115.6
Johor,2016,Transportation,121.5
Johor,2017,Transportation,124.8
Johor,2018,Transportation,128.9
Johor,2019,Transportation,130.5
Johor,2020,Transportation,124.4
Johor,2021,Transportation,123.8
Johor,2022,Transportation,131.1
Johor,2023,Transportation,133.5
Johor,2024,Transportation,132.7
Johor,2010,Water,100.0
Johor,2011,Water,100.0
Johor,2012,Water,100.0
Johor,2013,Water,100.0
Johor,2014,Water,100.0
Johor,2015,Water,100.0
Johor,2016,Water,100.0
Johor,2017,Water,100.0
Johor,2018,Water,100.0
Johor,2019,Water,100.0
Johor,2020,Water,100.5
Johor,2021,Water,100.5
Johor,2022,Water,100.5
Johor,2023,Water,100.7
Johor,2024,Water,100.7
Johor,2010,Working Life,100.0
Johor,2011,Working Life,111.3
Johor,2012,Working Life,111.2
Johor,2013,Working Life,113.8
Johor,2014,Working Life,116.5
Johor,2015,Working Life,117.2
Johor,2016,Working Life,113.8
Johor,2017,Working Life,115.3
Johor,2018,Working Life,117.8
Johor,2019,Working Life,118.8
Johor,2020,Working Life,128.5
Johor,2021,Working Life,127.4
Johor,2022,Working Life,119.6
Johor,2023,Working Life,126.3
Johor,2024,Working Life,126.5
Kedah,2010,Air,100.0
Kedah,2011,Air,93.5
Kedah,2012,Air,96.1
Kedah,2013,Air,92.9
Kedah,2014,Air,84.5
Kedah,2015,Air,75.4
Kedah,2016,Air,75.4
Kedah,2017,Air,83.5
Kedah,2018,Air,77.1
Kedah,2019,Air,75.9
Kedah,2020,Air,91.8
Kedah,2021,Air,96.5
Kedah,2022,Air,100.5
Kedah,2023,Air,89.0
Kedah,2024,Air,82.7
Kedah,2010,Biodiversity Resources,100.0
Kedah,2011,Biodiversity Resources,97.1
Kedah,2012,Biodiversity Resources,89.6
Kedah,2013,Biodiversity Resources,98.1
Kedah,2014,Biodiversity Resources,101.3
Kedah,2015,Biodiversity Resources,98.3
Kedah,2016,Biodiversity Resources,89.6
Kedah,2017,Biodiversity Resources,101.3
Kedah,2018,Biodiversity Resources,105.1
Kedah,2019,Biodiversity Resources,115.9
Kedah,2020,Biodiversity Resources,99.4
Kedah,2021,Biodiversity Resources,100.4
Kedah,2022,Biodiversity Resources,100.1
Kedah,2023,Biodiversity Resources,99.3
Kedah,2024,Biodiversity Resources,99.3
Kedah,2010,Communication,100.0
Kedah,2011,Communication,102.5
Kedah,2012,Communication,114.5
Kedah,2013,Communication,105.7
Kedah,2014,Communication,118.4
Kedah,2015,Communication,120.1
Kedah,2016,Communication,120.7
Kedah,2017,Communication,120.6
Kedah,2018,Communication,122.0
Kedah,2019,Communication,119.9
Kedah,2020,Communication,116.5
Kedah,2021,Communication,119.8
Kedah,2022,Communication,121.7
Kedah,2023,Communication,122.0
Kedah,2024,Communication,122.7
Kedah,2010,Culture,100.0
Kedah,2011,Culture,103.0
Kedah,2012,Culture,103.9
Kedah,2013,Culture,98.9
Kedah,2014,Culture,97.8
Kedah,2015,Culture,113.3
Kedah,2016,Culture,110.8
Kedah,2017,Culture,110.9
Kedah,2018,Culture,110.4
Kedah,2019,Culture,109.4
Kedah,2020,Culture,97.9
Kedah,2021,Culture,82.2
Kedah,2022,Culture,102.0
Kedah,2023,Culture,103.8
Kedah,2024,Culture,116.8
Kedah,2010,Economic,100.0
Kedah,2011,Economic,104.0
Kedah,2012,Economic,109.8
Kedah,2013,Economic,109.4
Kedah,2014,Economic,114.9
Kedah,2015,Economic,117.0
Kedah,2016,Economic,116.4
Kedah,2017,Economic,119.4
Kedah,2018,Economic,124.3
Kedah,2019,Economic,125.7
Kedah,2020,Economic,121.7
Kedah,2021,Economic,123.1
Kedah,2022,Economic,128.3
Kedah,2023,Economic,126.4
Kedah,2024,Economic,128.6
Kedah,2010,Education,100.0
Kedah,2011,Education,106.3
Kedah,2012,Education,107.6
Kedah,2013,Education,108.2
Kedah,2014,Education,112.9
Kedah,2015,Education,114.1
Kedah,2016,Education,113.3
Kedah,2017,Education,118.0
Kedah,2018,Education,123.9
Kedah,2019,Education,122.3
Kedah,2020,Education,125.6
Kedah,2021,Education,126.0
Kedah,2022,Education,128.9
Kedah,2023,Education,129.4
Kedah,2024,Education,127.7
Kedah,2010,Entertainment and Recreation,100.0
Kedah,2011,Entertainment and Recreation,102.5
Kedah,2012,Entertainment and Recreation,104.9
Kedah,2013,Entertainment and Recreation,107.4
Kedah,2014,Entertainment and Recreation,112.2
Kedah,2015,Entertainment and Recreation,112.5
Kedah,2016,Entertainment and Recreation,116.3
Kedah,2017,Entertainment and Recreation,118.8
Kedah,2018,Entertainment and Recreation,121.1
Kedah,2019,Entertainment and Recreation,123.5
Kedah,2020,Entertainment and Recreation,104.8
Kedah,2021,Entertainment and Recreation,98.7
Kedah,2022,Entertainment and Recreation,115.1
Kedah,2023,Entertainment and Recreation,111.6
Kedah,2024,Entertainment and Recreation,114.9
Kedah,2010,Environmental,100.0
Kedah,2011,Environmental,96.9
Kedah,2012,Environmental,95.2
Kedah,2013,Environmental,97.2
Kedah,2014,Environmental,95.5
Kedah,2015,Environmental,91.4
Kedah,2016,Environmental,88.5
Kedah,2017,Environmental,95.2
Kedah,2018,Environmental,94.3
Kedah,2019,Environmental,97.5
Kedah,2020,Environmental,97.3
Kedah,2021,Environmental,99.2
Kedah,2022,Environmental,100.4
Kedah,2023,Environmental,96.2
Kedah,2024,Environmental,94.1
Kedah,2010,Family,100.0
Kedah,2011,Family,95.2
Kedah,2012,Family,97.5
Kedah,2013,Family,101.7
Kedah,2014,Family,103.0
Kedah,2015,Family,101.4
Kedah,2016,Family,104.6
Kedah,2017,Family,106.0
Kedah,2018,Family,106.6
Kedah,2019,Family,106.2
Kedah,2020,Family,105.4
Kedah,2021,Family,104.8
Kedah,2022,Family,97.7
Kedah,2023,Family,101.3
Kedah,2024,Family,100.7
Kedah,2010,Governance,100.0
Kedah,2011,Governance,98.1
Kedah,2012,Governance,97.5
Kedah,2013,Governance,109.4
Kedah,2014,Governance,102.2
Kedah,2015,Governance,98.1
Kedah,2016,Governance,89.4
Kedah,2017,Governance,104.7
Kedah,2018,Governance,99.4
Kedah,2019,Governance,101.7
Kedah,2020,Governance,97.9
Kedah,2021,Governance,100.9
Kedah,2022,Governance,95.5
Kedah,2023,Governance,109.7
Kedah,2024,Governance,114.3
Kedah,2010,Health,100.0
Kedah,2011,Health,104.0
Kedah,2012,Health,106.2
Kedah,2013,Health,110.0
Kedah,2014,Health,102.3
Kedah,2015,Health,105.2
Kedah,2016,Health,109.6
Kedah,2017,Health,106.5
Kedah,2018,Health,108.0
Kedah,2019,Health,109.8
Kedah,2020,Health,112.3
Kedah,2021,Health,108.8
Kedah,2022,Health,98.3
Kedah,2023,Health,104.5
Kedah,2024,Health,103.0
Kedah,2010,Housing,100.0
Kedah,2011,Housing,107.0
Kedah,2012,Housing,114.0
Kedah,2013,Housing,116.8
Kedah,2014,Housing,119.7
Kedah,2015,Housing,121.1
Kedah,2016,Housing,125.9
Kedah,2017,Housing,135.7
Kedah,2018,Housing,135.1
Kedah,2019,Housing,139.2
Kedah,2020,Housing,146.2
Kedah,2021,Housing,134.9
Kedah,2022,Housing,136.9
Kedah,2023,Housing,136.2
Kedah,2024,Housing,135.7
Kedah,2010,Income and Distribution,100.0
Kedah,2011,Income and Distribution,105.5
Kedah,2012,Income and Distribution,110.3
Kedah,2013,Income and Distribution,116.1
Kedah,2014,Income and Distribution,122.1
Kedah,2015,Income and Distribution,122.1
Kedah,2016,Income and Distribution,113.5
Kedah,2017,Income and Distribution,119.8
Kedah,2018,Income and Distribution,125.5
Kedah,2019,Income and Distribution,131.7
Kedah,2020,Income and Distribution,122.7
Kedah,2021,Income and Distribution,125.8
Kedah,2022,Income and Distribution,133.0
Kedah,2023,Income and Distribution,132.9
Kedah,2024,Income and Distribution,139.4
Kedah,2010,MyWI Overall,100.0
Kedah,2011,MyWI Overall,102.1
Kedah,2012,MyWI Overall,104.5
Kedah,2013,MyWI Overall,106.9
Kedah,2014,MyWI Overall,108.1
Kedah,2015,MyWI Overall,108.5
Kedah,2016,MyWI Overall,108.5
Kedah,2017,MyWI Overall,112.9
Kedah,2018,MyWI Overall,114.5
Kedah,2019,MyWI Overall,116.2
Kedah,2020,MyWI Overall,114.5
Kedah,2021,MyWI Overall,113.3
Kedah,2022,MyWI Overall,115.1
Kedah,2023,MyWI Overall,115.1
Kedah,2024,MyWI Overall,116.9
Kedah,2010,Public Safety,100.0
Kedah,2011,Public Safety,98.8
Kedah,2012,Public Safety,101.3
Kedah,2013,Public Safety,109.7
Kedah,2014,Public Safety,110.6
Kedah,2015,Public Safety,107.1
Kedah,2016,Public Safety,113.1
Kedah,2017,Public Safety,119.3
Kedah,2018,Public Safety,120.7
Kedah,2019,Public Safety,114.9
Kedah,2020,Public Safety,128.4
Kedah,2021,Public Safety,131.8
Kedah,2022,Public Safety,119.0
Kedah,2023,Public Safety,113.9
Kedah,2024,Public Safety,117.8
Kedah,2010,Social,100.0
Kedah,2011,Social,103.0
Kedah,2012,Social,105.2
Kedah,2013,Social,109.1
Kedah,2014,Social,109.2
Kedah,2015,Social,110.4
Kedah,2016,Social,111.7
Kedah,2017,Social,116.0
Kedah,2018,Social,117.0
Kedah,2019,Social,118.2
Kedah,2020,Social,117.1
Kedah,2021,Social,113.6
Kedah,2022,Social,114.2
Kedah,2023,Social,116.3
Kedah,2024,Social,119.3
Kedah,2010,Social Participation,100.0
Kedah,2011,Social Participation,112.1
Kedah,2012,Social Participation,113.8
Kedah,2013,Social Participation,119.7
Kedah,2014,Social Participation,122.5
Kedah,2015,Social Participation,120.5
Kedah,2016,Social Participation,122.3
Kedah,2017,Social Participation,123.8
Kedah,2018,Social Participation,127.5
Kedah,2019,Social Participation,136.8
Kedah,2020,Social Participation,135.1
Kedah,2021,Social Participation,134.0
Kedah,2022,Social Participation,134.1
Kedah,2023,Social Participation,136.3
Kedah,2024,Social Participation,142.8
Kedah,2010,Transportation,100.0
Kedah,2011,Transportation,100.7
Kedah,2012,Transportation,104.4
Kedah,2013,Transportation,104.7
Kedah,2014,Transportation,109.1
Kedah,2015,Transportation,110.7
Kedah,2016,Transportation,115.2
Kedah,2017,Transportation,120.5
Kedah,2018,Transportation,124.9
Kedah,2019,Transportation,127.0
Kedah,2020,Transportation,122.2
Kedah,2021,Transportation,121.0
Kedah,2022,Transportation,132.5
Kedah,2023,Transportation,127.8
Kedah,2024,Transportation,128.5
Kedah,2010,Water,100.0
Kedah,2011,Water,100.0
Kedah,2012,Water,100.0
Kedah,2013,Water,100.7
Kedah,2014,Water,100.7
Kedah,2015,Water,100.7
Kedah,2016,Water,100.7
Kedah,2017,Water,100.7
Kedah,2018,Water,100.7
Kedah,2019,Water,100.7
Kedah,2020,Water,100.7
Kedah,2021,Water,100.7
Kedah,2022,Water,100.7
Kedah,2023,Water,100.3
Kedah,2024,Water,100.3
Kedah,2010,Working Life,100.0
Kedah,2011,Working Life,107.4
Kedah,2012,Working Life,110.1
Kedah,2013,Working Life,111.2
Kedah,2014,Working Life,109.8
Kedah,2015,Working Life,115.2
Kedah,2016,Working Life,116.2
Kedah,2017,Working Life,116.9
Kedah,2018,Working Life,124.7
Kedah,2019,Working Life,124.1
Kedah,2020,Working Life,125.6
Kedah,2021,Working Life,125.9
Kedah,2022,Working Life,126.1
Kedah,2023,Working Life,123.0
Kedah,2024,Working Life,123.7
Kelantan,2010,Air,100.0
Kelantan,2011,Air,83.6
Kelantan,2012,Air,97.3
Kelantan,2013,Air,100.9
Kelantan,2014,Air,109.1
Kelantan,2015,Air,84.5
Kelantan,2016,Air,112.8
Kelantan,2017,Air,93.6
Kelantan,2018,Air,95.5
Kelantan,2019,Air,83.3
Kelantan,2020,Air,98.8
Kelantan,2021,Air,104.8
Kelantan,2022,Air,116.3
Kelantan,2023,Air,90.8
Kelantan,2024,Air,94.4
Kelantan,2010,Biodiversity Resources,100.0
Kelantan,2011,Biodiversity Resources,90.5
Kelantan,2012,Biodiversity Resources,98.5
Kelantan,2013,Biodiversity Resources,103.5
Kelantan,2014,Biodiversity Resources,103.3
Kelantan,2015,Biodiversity Resources,108.1
Kelantan,2016,Biodiversity Resources,105.2
Kelantan,2017,Biodiversity Resources,111.9
Kelantan,2018,Biodiversity Resources,95.4
Kelantan,2019,Biodiversity Resources,91.3
Kelantan,2020,Biodiversity Resources,100.0
Kelantan,2021,Biodiversity Resources,100.0
Kelantan,2022,Biodiversity Resources,100.0
Kelantan,2023,Biodiversity Resources,101.9
Kelantan,2024,Biodiversity Resources,101.9
Kelantan,2010,Communication,100.0
Kelantan,2011,Communication,101.4
Kelantan,2012,Communication,106.0
Kelantan,2013,Communication,107.2
Kelantan,2014,Communication,120.5
Kelantan,2015,Communication,115.7
Kelantan,2016,Communication,116.6
Kelantan,2017,Communication,121.2
Kelantan,2018,Communication,122.3
Kelantan,2019,Communication,120.3
Kelantan,2020,Communication,117.3
Kelantan,2021,Communication,121.4
Kelantan,2022,Communication,121.7
Kelantan,2023,Communication,122.0
Kelantan,2024,Communication,122.6
Kelantan,2010,Culture,100.0
Kelantan,2011,Culture,89.3
Kelantan,2012,Culture,90.9
Kelantan,2013,Culture,91.7
Kelantan,2014,Culture,94.4
Kelantan,2015,Culture,98.9
Kelantan,2016,Culture,94.2
Kelantan,2017,Culture,89.8
Kelantan,2018,Culture,97.8
Kelantan,2019,Culture,93.2
Kelantan,2020,Culture,87.7
Kelantan,2021,Culture,81.3
Kelantan,2022,Culture,96.3
Kelantan,2023,Culture,92.5
Kelantan,2024,Culture,104.8
Kelantan,2010,Economic,100.0
Kelantan,2011,Economic,106.3
Kelantan,2012,Economic,109.3
Kelantan,2013,Economic,110.5
Kelantan,2014,Economic,114.9
Kelantan,2015,Economic,114.9
Kelantan,2016,Economic,113.5
Kelantan,2017,Economic,116.8
Kelantan,2018,Economic,117.8
Kelantan,2019,Economic,117.8
Kelantan,2020,Economic,114.2
Kelantan,2021,Economic,116.5
Kelantan,2022,Economic,121.6
Kelantan,2023,Economic,121.5
Kelantan,2024,Economic,123.0
Kelantan,2010,Education,100.0
Kelantan,2011,Education,111.0
Kelantan,2012,Education,114.0
Kelantan,2013,Education,113.0
Kelantan,2014,Education,116.0
Kelantan,2015,Education,118.6
Kelantan,2016,Education,118.7
Kelantan,2017,Education,120.6
Kelantan,2018,Education,123.5
Kelantan,2019,Education,127.6
Kelantan,2020,Education,128.3
Kelantan,2021,Education,133.6
Kelantan,2022,Education,132.8
Kelantan,2023,Education,135.6
Kelantan,2024,Education,130.6
Kelantan,2010,Entertainment and Recreation,100.0
Kelantan,2011,Entertainment and Recreation,98.6
Kelantan,2012,Entertainment and Recreation,100.9
Kelantan,2013,Entertainment and Recreation,101.8
Kelantan,2014,Entertainment and Recreation,109.4
Kelantan,2015,Entertainment and Recreation,106.0
Kelantan,2016,Entertainment and Recreation,109.1
Kelantan,2017,Entertainment and Recreation,108.2
Kelantan,2018,Entertainment and Recreation,110.1
Kelantan,2019,Entertainment and Recreation,107.3
Kelantan,2020,Entertainment and Recreation,98.9
Kelantan,2021,Entertainment and Recreation,97.0
Kelantan,2022,Entertainment and Recreation,108.8
Kelantan,2023,Entertainment and Recreation,109.3
Kelantan,2024,Entertainment and Recreation,109.1
Kelantan,2010,Environmental,100.0
Kelantan,2011,Environmental,92.2
Kelantan,2012,Environmental,100.6
Kelantan,2013,Environmental,104.2
Kelantan,2014,Environmental,107.6
Kelantan,2015,Environmental,101.4
Kelantan,2016,Environmental,110.2
Kelantan,2017,Environmental,107.5
Kelantan,2018,Environmental,103.2
Kelantan,2019,Environmental,98.4
Kelantan,2020,Environmental,106.5
Kelantan,2021,Environmental,109.6
Kelantan,2022,Environmental,113.8
Kelantan,2023,Environmental,106.1
Kelantan,2024,Environmental,106.9
Kelantan,2010,Family,100.0
Kelantan,2011,Family,105.0
Kelantan,2012,Family,101.4
Kelantan,2013,Family,98.9
Kelantan,2014,Family,94.2
Kelantan,2015,Family,95.4
Kelantan,2016,Family,98.3
Kelantan,2017,Family,98.2
Kelantan,2018,Family,99.7
Kelantan,2019,Family,102.1
Kelantan,2020,Family,100.2
Kelantan,2021,Family,101.3
Kelantan,2022,Family,100.7
Kelantan,2023,Family,105.2
Kelantan,2024,Family,105.6
Kelantan,2010,Governance,100.0
Kelantan,2011,Governance,99.0
Kelantan,2012,Governance,96.0
Kelantan,2013,Governance,102.5
Kelantan,2014,Governance,103.9
Kelantan,2015,Governance,99.4
Kelantan,2016,Governance,87.5
Kelantan,2017,Governance,110.7
Kelantan,2018,Governance,99.0
Kelantan,2019,Governance,100.8
Kelantan,2020,Governance,94.7
Kelantan,2021,Governance,92.6
Kelantan,2022,Governance,103.7
Kelantan,2023,Governance,110.9
Kelantan,2024,Governance,107.7
Kelantan,2010,Health,100.0
Kelantan,2011,Health,108.2
Kelantan,2012,Health,112.6
Kelantan,2013,Health,109.2
Kelantan,2014,Health,103.9
Kelantan,2015,Health,102.3
Kelantan,2016,Health,102.8
Kelantan,2017,Health,104.0
Kelantan,2018,Health,102.0
Kelantan,2019,Health,107.0
Kelantan,2020,Health,111.8
Kelantan,2021,Health,112.1
Kelantan,2022,Health,108.1
Kelantan,2023,Health,110.3
Kelantan,2024,Health,117.3
Kelantan,2010,Housing,100.0
Kelantan,2011,Housing,102.1
Kelantan,2012,Housing,104.1
Kelantan,2013,Housing,109.6
Kelantan,2014,Housing,115.1
Kelantan,2015,Housing,117.6
Kelantan,2016,Housing,120.7
Kelantan,2017,Housing,130.3
Kelantan,2018,Housing,129.9
Kelantan,2019,Housing,133.9
Kelantan,2020,Housing,136.6
Kelantan,2021,Housing,135.1
Kelantan,2022,Housing,132.2
Kelantan,2023,Housing,131.7
Kelantan,2024,Housing,131.7
Kelantan,2010,Income and Distribution,100.0
Kelantan,2011,Income and Distribution,104.8
Kelantan,2012,Income and Distribution,108.5
Kelantan,2013,Income and Distribution,113.0
Kelantan,2014,Income and Distribution,118.1
Kelantan,2015,Income and Distribution,122.2
Kelantan,2016,Income and Distribution,117.5
